鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
暖暖區,房地(土地+建物)+車位,基隆市暖暖區暖暖里暖暖街281巷1~30號,43.13,住,,,10303,土地1建物1車位1,四層,014,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021204,220.37,4,2,2,有,有,13100000,63540,坡道平面,34.66,1300000
七堵區,土地,溪頭段421~450地號,761.6,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,41477400,54461,,0.0,0
暖暖區,房地(土地+建物),基隆市暖暖區八堵路31巷1~30號,35.24,住,,,10304,土地1建物1車位0,一層,005,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0780321,109.75,3,2,2,有,無,3150000,28702,,0.0,0
七堵區,房地(土地+建物),基隆市七堵區東新街37巷1~30號,40.25,住,,,10304,土地2建物1車位0,二層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0670615,67.2,2,2,1,有,無,3000000,44643,,0.0,0
暖暖區,房地(土地+建物),基隆市暖暖區東勢街26巷31~60號,47.07,住,,,10303,土地1建物1車位0,一層，二層,004,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0710524,92.84,3,1,2,有,無,2300000,24774,,0.0,0
安樂區,房地(土地+建物),基隆市安樂區武聖街61~90號,46.0,住,,,10303,土地1建物2車位0,二層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790424,197.06,2,3,2,有,無,5000000,25373,,0.0,0
暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街121~150號,29.5,住,,,10303,土地1建物1車位1,四層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980624,164.92000000000002,3,2,2,有,有,7500000,45477,坡道平面,28.62,0
暖暖區,房地(土地+建物),基隆市暖暖區暖暖街530巷31~60號,38.67,商,,,10304,土地1建物1車位0,一層,009,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0831118,171.85000000000002,4,2,3,有,無,4185737,24357,,0.0,0
七堵區,房地(土地+建物),基隆市七堵區大華一路57巷1~30號,33.61,住,,,10304,土地1建物1車位0,二層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720124,95.65,3,1,2,有,無,3100000,32410,,0.0,0
安樂區,房地(土地+建物),基隆市安樂區基金一路61~90號,27.08,住,,,10304,土地1建物1車位0,二層,003,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701231,77.99,3,1,1,有,無,1350000,17310,,0.0,0
七堵區,土地,長安段91~120地號,24.43,,鄉村區,乙種建築用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,420000,17192,,0.0,0
安樂區,房地(土地+建物)+車位,基隆市安樂區基金三路46巷1~30號,16.67,住,,,10304,土地2建物1車位1,六層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840701,111.19999999999999,3,2,2,有,有,2900000,26079,坡道機械,0.0,0
暖暖區,房地(土地+建物),基隆市暖暖區八堵路20巷31~60號,43.87,住,,,10303,土地2建物1車位0,地下一層,005,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0901004,312.21,0,0,0,無,有,3000000,9609,,0.0,0
