鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
苗栗市,房地(土地+建物),苗栗縣苗栗巿水源里6鄰林森街31~60號,76.67,住,,,10304,土地2建物1車位0,全,004,透天厝,住商用,鋼筋混凝土造,0930615,199.83,7,1,4,有,無,7380000,36931,,0.0,0
大湖鄉,土地,興榮段91~120地號,2500.0,,山坡地保育區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,1280,,0.0,0
大湖鄉,土地,興榮段91~120地號,4133.0,,山坡地保育區,農牧用地,10303,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300000,556,,0.0,0
苗栗市,房地(土地+建物),苗栗縣苗栗巿嘉盛里14鄰為公路471巷31~60號,536.17,,特定農業區,農牧用地,10304,土地1建物1車位0,一層，二層，三層,003,農舍,農舍,鋼筋混凝土造,1010409,171.57,4,1,3,有,無,14580000,,,0.0,0
公館鄉,土地,南河段121~150地號,4351.0,,山坡地保育區,林業用地,10304,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2800000,644,,0.0,0
苗栗市,房地(土地+建物),苗栗縣苗栗巿福安里8鄰中華路607巷15弄151~180號,141.81,工,,,10304,土地2建物1車位0,全,003,透天厝,見其他登記事項,鋼筋混凝土造,1001201,162.42,5,2,4,有,有,8500000,52333,,0.0,0
苗栗市,房地(土地+建物),苗栗縣苗栗巿饒平街1~30號,36.6,住,,,10304,土地1建物1車位0,二層,002,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710810,146.36,3,1,3,有,無,3000000,20497,,0.0,0
苗栗市,房地(土地+建物),苗栗縣苗栗巿北安街31~60號,23.2,住,,,10304,土地1建物1車位0,三層,,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720710,85.8,3,2,1,有,無,2480000,28904,,0.0,0
通霄鎮,房地(土地+建物),苗栗縣通霄鎮內島里3鄰內島1~30號,826.5,,山坡地保育區,農牧用地,10304,土地1建物1車位0,一層，二層,002,農舍,農舍,木造,1021205,142.64,6,4,4,有,無,8650000,,,0.0,0
苑裡鎮,土地,上館段781~810地號,1346.28,,特定農業區,農牧用地,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2692560,2000,,0.0,0
通霄鎮,建物,苗栗縣通霄鎮通東里18鄰信義路121~150號,0.0,,,,10304,土地0建物1車位0,全,002,透天厝,住商用,磚造,,181.55,0,0,0,無,無,800000,4406,,0.0,0
通霄鎮,土地,通東段391~420地號,104.01,商,,,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10000000,96145,,0.0,0
後龍鎮,土地,龍北段991~1020地號,137.0,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4558000,33270,,0.0,0
竹南鎮,土地,鹽館前段山子坪小段211~240地號,2.0,其他,,,10203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30000,15000,,0.0,0
竹南鎮,土地,鹽館前段山子坪小段211~240地號,12.0,其他,,,10203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,12500,,0.0,0
竹南鎮,土地,鹽館前段山子坪小段211~240地號,20.0,其他,,,10202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,240000,12000,,0.0,0
竹南鎮,土地,鹽館前段山子坪小段31~60地號,23.0,其他,,,10201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,280000,12174,,0.0,0
竹南鎮,土地,鹽館前段山子坪小段31~60地號,4.0,其他,,,10202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,60000,15000,,0.0,0
竹南鎮,土地,鹽館前段山子坪小段31~60地號,28.0,其他,,,10112,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,340000,12143,,0.0,0
苑裡鎮,土地,南山段271~300地號,2500.04,,特定農業區,農牧用地,10302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9500000,3800,,0.0,0
竹南鎮,土地,大同段1201~1230地號,1034.21,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,47550000,45977,,0.0,0
竹南鎮,房地(土地+建物),苗栗縣竹南鎮山佳里30鄰龍山路三段200巷36弄1~30號,83.27,住,,,10303,土地3建物1車位0,全,003,透天厝,見其他登記事項,鋼筋混凝土造,1021104,252.23000000000002,3,3,3,有,無,9150000,36276,,0.0,0
頭份鎮,房地(土地+建物),苗栗縣頭份鎮田寮里24鄰華夏路82巷11弄1~30號,24.97,住,,,10303,土地1建物1車位0,三層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820628,117.58000000000001,3,2,2,有,有,3300000,28066,,0.0,0
頭份鎮,房地(土地+建物),苗栗縣頭份鎮蟠桃里8鄰擁翠庭1~30號,29.47,住,,,10303,土地1建物1車位0,三層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820322,121.73,3,1,2,有,無,3780000,31052,,0.0,0
頭份鎮,房地(土地+建物),苗栗縣頭份鎮上興里15鄰永昌街9巷1~30號,23.35,,山坡地保育區,丙種建築用地,10304,土地1建物1車位0,六層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860827,87.29,3,2,2,有,無,1680000,19246,,0.0,0
頭份鎮,房地(土地+建物),苗栗縣頭份鎮上興里15鄰永昌街11巷1~30號,25.1,,山坡地保育區,丙種建築用地,10304,土地1建物1車位0,一層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860827,93.82,3,2,2,有,無,1880000,20038,,0.0,0
頭份鎮,房地(土地+建物),苗栗縣頭份鎮上興里15鄰永昌街9巷1~30號,18.18,,山坡地保育區,丙種建築用地,10304,土地1建物1車位0,二層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860827,58.32,2,2,1,有,無,1330000,22805,,0.0,0
頭份鎮,土地,成功段301~330地號,202.13,其他,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1637000,8099,,0.0,0
頭份鎮,房地(土地+建物),苗栗縣頭份鎮新華里18鄰六合二村121~150號,66.42,住,,,10304,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土造,0630831,91.2,4,2,2,有,無,1850000,20285,,0.0,0
頭份鎮,房地(土地+建物)+車位,苗栗縣頭份鎮仁愛里4鄰銀河路31~60號,8.59,商,,,10304,土地1建物2車位1,四層,010,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0871202,404.94,3,2,2,有,無,2580000,6371,升降機械,0.0,0
三灣鄉,房地(土地+建物),苗栗縣三灣鄉三灣村11鄰親民路2巷1~30號,61.9,住,,,10304,土地1建物1車位0,全,002,透天厝,住家用,見其他登記事項,0620403,86.52,2,1,1,有,無,800000,9246,,0.0,0
南庄鄉,房地(土地+建物),苗栗縣南庄鄉南江村3鄰東江31~60號,2818.0,,山坡地保育區,農牧用地,10105,土地1建物1車位0,一層，二層,002,農舍,農舍,加強磚造,1030124,615.03,4,2,3,有,無,11081785,,,0.0,0
頭份鎮,房地(土地+建物)+車位,苗栗縣頭份鎮成功里17鄰節約街61~90號,13.1,住,,,10304,土地1建物1車位1,三層,009,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850214,96.25,3,2,2,有,有,3600000,37403,升降機械,0.02,0
頭份鎮,房地(土地+建物),苗栗縣頭份鎮蟠桃里10鄰信三街121~150號,15.43,住,,,10304,土地1建物1車位0,三層,006,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,0980825,60.25,2,1,2,有,無,4000000,66390,,0.0,0
頭份鎮,土地,民族段1051~1080地號,3.25,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,60000,18462,,0.0,0
