鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
潮州鎮,房地(土地+建物),屏東縣潮州鎮太平路481~510號,88.14,,鄉村區,乙種建築用地,10304,土地1建物1車位0,全,004,透天厝,住商用,鋼筋混凝土造,0840328,244.84,6,2,4,有,無,4900000,20013,,0.0,0
萬丹鄉,土地,萬全段31~60地號,37.9,農,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,90960,2400,,0.0,0
萬丹鄉,土地,萬全段31~60地號,55.89,農,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,134136,2400,,0.0,0
萬丹鄉,土地,萬全段31~60地號,1277.66,農,,,10304,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2946331,2306,,0.0,0
萬丹鄉,土地,新林段1051~1080地號,377.33,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,700000,1855,,0.0,0
萬丹鄉,房地(土地+建物),屏東縣萬丹鄉大吉路31~60號,82.93,,鄉村區,乙種建築用地,10303,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0800201,175.56,4,2,4,有,無,2600000,14810,,0.0,0
萬丹鄉,土地,萬全段31~60地號,183.86,農,,,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,441264,2400,,0.0,0
fa72埔鄉,房地(土地+建物),屏東縣鹽埔鄉豐隆路5巷1~30號,93.08,,鄉村區,乙種建築用地,10304,土地2建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,0830125,148.17,4,2,3,有,無,2200000,14848,,0.0,0
高樹鄉,土地,田子段31~60地號,168.53,,鄉村區,乙種建築用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,275000,1632,,0.0,0
長治鄉,房地(土地+建物),屏東縣長治鄉潭頭路176巷2弄1~30號,97.95,住,,,10304,土地3建物1車位0,全,005,透天厝,住家用,鋼筋混凝土造,0831014,231.95,5,2,3,有,無,3700000,15952,,0.0,0
