鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
花蓮市,房地(土地+建物),花蓮縣吉安鄉建昌路61~90號,135.0,住,,,10303,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0751107,166.11,4,2,3,有,無,9500000,57191,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿球崙二路211~240號,17.46,住,,,10304,土地1建物1車位0,二層，三層,009,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860827,144.70999999999998,2,2,2,有,有,3650000,25223,,0.0,0
新城鄉,土地,嘉新段421~450地號,53.0,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,750000,14151,,0.0,0
新城鄉,房地(土地+建物),花蓮縣新城鄉嘉里三路63巷1~30號,102.22,住,,,10304,土地2建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0740803,88.48,4,2,2,有,無,3250000,36731,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東海十一街21巷1~30號,66.0,住,,,10304,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0680505,76.23,4,2,3,有,無,3550000,46570,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿東興一街61~90號,31.29,住,,,10303,土地1建物1車位0,四層,007,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土造,0890609,186.43,3,2,2,有,無,4600000,24674,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿中山路一段121~150號,67.13,農,,,10304,土地1建物1車位0,全,002,透天厝,住商用,鋼筋混凝土造,0760608,119.66,0,0,0,無,無,6700000,55992,,0.0,0
秀林鄉,土地,下崇德段1081~1110地號,171.93,其他,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,125000,727,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿公正街31巷1~30號,31.08,商,,,10303,土地2建物1車位0,全,004,透天厝,住商用,鋼筋混凝土造,0751226,113.77,3,2,4,有,無,2000000,17579,,0.0,0
花蓮市,土地,國股段601~630地號,128.67,其他,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1113000,8650,,0.0,0
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉中山路六段151~180號,79.06,住,,,10303,土地2建物1車位0,全,003,透天厝,住商用,鋼筋混凝土造,0820326,152.32,4,2,3,有,無,2500000,16413,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿國盛二街271~300號,21.05,住,,,10304,土地1建物1車位0,一層,005,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0820120,60.269999999999996,2,1,1,有,無,2600000,43139,,0.0,0
新城鄉,土地,佳東段301~330地號,3541.33,,特定農業區,農牧用地,10302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7284000,2057,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉太昌路31~60號,1376.0,農,,,10304,土地1建物1車位0,一層，二層，三層，見其他登記事項,003,農舍,農舍,鋼筋混凝土造,0940413,371.55,6,2,3,有,無,32000000,,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中原路一段229巷1~30號,89.73,住,,,10304,土地1建物1車位0,一層，二層，三層，四層，五層,005,其他,住家用,鋼筋混凝土造,0870309,258.12,6,2,3,有,無,6500000,25182,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東里七街31~60號,200.0,住,,,10304,土地2建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0970702,271.85,6,2,5,有,無,11550000,42487,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉慶南一街211~240號,93.0,住,,,10301,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0890214,175.43,4,3,3,有,無,7300000,41612,,0.0,0
吉安鄉,土地,南華段871~900地號,136.2,,特定農業區,甲種建築用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2950000,21659,,0.0,0
富里鄉,土地,大里段1381~1410地號,38899.0,,山坡地保育區,暫未編定,10304,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4900000,126,,0.0,0
瑞穗鄉,土地,瑞穗段2311~2340地號,192.0,,特定農業區,農牧用地,10301,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,527697,2748,,0.0,0
瑞穗鄉,土地,源北段1411~1440地號,2615.2,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2768500,1059,,0.0,0
瑞穗鄉,房地(土地+建物),花蓮縣瑞穗鄉溫泉路一段241~270號,97.0,,特定農業區,甲種建築用地,10304,土地1建物1車位0,全,002,透天厝,住商用,鋼筋混凝土加強磚造,0700925,99.67,3,2,2,有,無,2500000,25083,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿建和街25巷1~30號,90.93,住,,,10303,土地6建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土造,0830929,171.04,4,2,4,有,無,3350000,19586,,0.0,0
玉里鎮,土地,神農段211~240地號,6918.92,,一般農業區,農牧用地,10304,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4490000,649,,0.0,0
玉里鎮,土地,禹西段241~270地號,815.31,,一般農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,580000,711,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南山二街3巷1~30號,112.0,住,,,10303,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0840724,202.76,4,2,2,有,無,6500000,32058,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉興一街411巷2弄1~30號,82.0,住,,,10303,土地1建物1車位0,全,005,透天厝,住家用,鋼筋混凝土造,0821221,241.33,4,2,5,有,無,6000000,24862,,0.0,0
花蓮市,土地,主商段1351~1380地號,240.0,住,,,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12000000,50000,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿中華路241~270號,161.0,商,,,10304,土地1建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,1030305,469.62,5,2,7,有,無,26990000,57472,,0.0,0
玉里鎮,房地(土地+建物),花蓮縣玉里鎮忠智路151~180號,139.0,住,,,10304,土地3建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0640909,86.44,0,0,2,無,無,2900000,33549,,0.0,0
光復鄉,房地(土地+建物),花蓮縣光復鄉光復路31~60號,741.0,住,,,10304,土地6建物6車位0,全,002,透天厝,住商用,鋼筋混凝土加強磚造,0660702,798.9,12,12,12,有,無,11800000,14770,,0.0,0
光復鄉,土地,達莫段751~780地號,3261.93,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2630000,806,,0.0,0
鳳林鎮,土地,北林段1201~1230地號,6686.93,,特定農業區,農牧用地,10304,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8850000,1323,,0.0,0
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉仁愛街1~30號,129.76,,鄉村區,乙種建築用地,10303,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0841121,201.21,3,2,3,有,無,3300000,16401,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿德安六街61~90號,14.17,住,,,10304,土地1建物1車位0,二層,017,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840302,107.77,3,2,2,有,有,4380000,40642,,0.0,0
吉安鄉,土地,光學段811~840地號,2969.08,,一般農業區,農牧用地,10303,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9699900,3267,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉慶北三街481~510號,98.0,住,,,10304,土地2建物1車位0,全,002,透天厝,住家用,鋼筋混凝土造,0820617,96.6,3,2,2,有,無,6100000,63147,,0.0,0
光復鄉,土地,水廣段781~810地號,3000.22,,一般農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3150000,1050,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿明心街1~30號,19.16,住,,,10303,土地1建物1車位0,一層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0771014,64.37,1,1,1,有,無,4800000,74569,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿德安二街121~150號,96.0,住,,,10304,土地1建物1車位0,全,002,透天厝,住商用,鋼筋混凝土加強磚造,0710227,115.72,3,2,2,有,無,4000000,34566,,0.0,0
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮巿民權九街31~60號,20.66,商,,,10304,土地2建物1車位1,四層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820109,126.68,3,2,2,有,無,4600000,36312,坡道平面,15.3,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉海岸路1~30號,27.01,住,,,10304,土地1建物1車位0,六層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841228,120.22999999999999,3,2,2,有,有,4380000,36430,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東海十街31~60號,19.62,住,,,10303,土地1建物1車位0,二層,005,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851007,73.39999999999999,2,1,1,有,有,2350000,32016,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉明義七街145巷74弄1~30號,92.61,,鄉村區,乙種建築用地,10304,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0851104,145.9,3,2,2,有,無,4200000,28787,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東里一街31~60號,21.92,商,,,10304,土地2建物1車位0,四層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890509,137.37,3,1,1,有,無,4540000,33049,,0.0,0
壽豐鄉,土地,政明段211~240地號,168.39,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2597430,15425,,0.0,0
壽豐鄉,土地,志新段301~330地號,570.54,農,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,912864,1600,,0.0,0
壽豐鄉,土地,中坑段271~300地號,2971.67,,風景區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1740000,586,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿南京街181~210號,7.24,商,,,10304,土地2建物1車位0,四層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0761117,48.02,1,1,1,有,無,1100000,22907,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南海十二街271~300號,908.38,,一般農業區,農牧用地,10304,土地1建物1車位0,一層，二層,002,農舍,農舍,鋼筋混凝土造,0951013,179.89,5,2,3,有,無,11450000,,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉仁里十三街1~30號,80.0,住,,,10301,土地1建物1車位0,全,002,透天厝,住商用,鋼筋混凝土加強磚造,0680313,97.66,3,2,2,有,無,3650000,37375,,0.0,0
花蓮市,土地,國光段31~60地號,86.9,商,,,10304,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6500000,74799,,0.0,0
花蓮市,建物,花蓮縣花蓮巿國聯五路1~30號,0.0,,,,10304,土地0建物2車位0,全,004,透天厝,住商用,鋼筋混凝土造,0841227,305.2,4,2,3,有,無,4000000,13106,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿華德街23巷1~30號,84.0,工,,,10304,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0641215,123.71,3,2,2,有,無,4150000,33546,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿永安街61~90號,33.3,住,,,10303,土地1建物1車位0,二層,005,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830802,111.74,3,1,2,有,無,5500000,49221,,0.0,0
新城鄉,土地,草林段451~480地號,3015.8,,一般農業區,農牧用地,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8666565,2874,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿富安路91~120號,5.62,商,,,10304,土地1建物1車位0,三層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840825,40.7,1,0,1,有,有,1180000,28993,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿仁愛街1~30號,13.89,住,,,10303,土地2建物1車位0,二層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840615,73.07,2,1,1,有,有,2500000,34214,,0.0,0
壽豐鄉,土地,萬豐段391~420地號,9923.51,,一般農業區,農牧用地,10303,土地13建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12320195,1242,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿德安二街68巷31~60號,17.49,住,,,10304,土地1建物1車位0,五層,011,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841104,96.29,3,1,2,有,有,3230000,33545,,0.0,0
玉里鎮,土地,神農段1651~1680地號,4416.61,,特定農業區,農牧用地,10304,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1700000,385,,0.0,0
光復鄉,房地(土地+建物),花蓮縣光復鄉建國路二段91~120號,121.83,,特定農業區,甲種建築用地,10304,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0850205,188.53,5,3,4,有,無,3500000,18565,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中華路二段91~120號,6.3,商,,,10304,土地1建物1車位0,五層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831028,68.55000000000001,2,1,1,有,有,2400000,35011,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿富裕十六街31~60號,38.71,住,,,10304,土地1建物1車位0,一層,005,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831103,122.58,0,0,2,有,無,4800000,39158,,0.0,0
壽豐鄉,房地(土地+建物)+車位,花蓮縣壽豐鄉志學新?151~180號,49.53,住,,,10303,土地1建物1車位1,二層，三層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0880520,138.96,4,2,2,有,有,2420000,17415,坡道平面,13.4,0
壽豐鄉,房地(土地+建物)+車位,花蓮縣壽豐鄉志學新?151~180號,49.53,住,,,10303,土地1建物1車位1,四層，五層，見其他登記事項,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0880520,152.85,4,2,2,有,有,2000000,13085,坡道平面,13.4,0
壽豐鄉,土地,萬壽段三小段1~30地號,5025.0,,一般農業區,農牧用地,10303,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9000000,1791,,0.0,0
新城鄉,土地,山廣段31~60地號,2338.02,,一般農業區,農牧用地,10301,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12800000,5475,,0.0,0
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉吳全121~150號,34.8,農,,,10304,土地1建物1車位0,二層,006,套房(1房1廳1衛),住家用,鋼筋混凝土造,0881125,33.42,1,1,1,有,無,650000,19449,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉全民街91~120號,49.56,,鄉村區,乙種建築用地,10304,土地1建物1車位0,二層,005,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880414,140.01999999999998,4,2,2,有,有,2550000,18212,,0.0,0
吉安鄉,土地,光英段421~450地號,5868.44,,一般農業區,農牧用地,10304,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15079000,2570,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中央路三段451~480號,127.94,住,,,10303,土地1建物1車位0,全,002,透天厝,住工用,鋼筋混凝土造,0700616,156.77,4,2,2,有,無,8200000,52306,,0.0,0
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉中山路三段211~240號,55.15,農,,,10304,土地1建物1車位0,全,001,透天厝,住商用,鋼筋混凝土加強磚造,0701005,75.72,3,2,2,有,無,1450000,19149,,0.0,0
壽豐鄉,土地,東華段301~330地號,241.16,農,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2700000,11196,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿東興二街121~150號,36.81,住,,,10304,土地1建物1車位0,十層,013,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0911202,167.26,3,2,2,有,有,4200000,25111,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉慶街1~30號,95.0,住,,,10304,土地1建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,1010426,207.93,5,2,5,有,無,11800000,56750,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中央路三段63巷45弄1~30號,151.82,農,,,10304,土地2建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0870428,221.93,5,2,5,有,無,8800000,39652,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉自立路一段148巷1~30號,136.02,住,,,10304,土地1建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,0981211,286.33,4,2,3,有,無,16300000,56927,,0.0,0
壽豐鄉,房地(土地+建物)+車位,花蓮縣壽豐鄉志學新?181~210號,53.04,住,,,10304,土地1建物1車位1,四層，五層，見其他登記事項,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0880520,152.85,3,2,2,有,有,1780000,11645,坡道平面,13.4,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉勝安一街91~120號,77.0,住,,,10303,土地1建物1車位0,全,002,透天厝,住商用,鋼筋混凝土加強磚造,0671003,103.91,1,2,2,有,無,4900000,47156,,0.0,0
鳳林鎮,土地,榮昌段31~60地號,2532.0,,一般農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3300000,1303,,0.0,0
光復鄉,土地,阿托莫段1411~1440地號,4589.96,,一般農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1980000,431,,0.0,0
鳳林鎮,房地(土地+建物),花蓮縣鳳林鎮仁愛街16巷17弄1~30號,170.82,住,,,10305,土地2建物1車位0,全,003,透天厝,住家用,見其他登記事項,1021105,192.28,4,2,5,有,無,6500000,33805,,0.0,0
玉里鎮,土地,玉里段3181~3210地號,3100.0,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,516,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿豐村91~120號,91.19,農,,,10304,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0871231,178.91,4,2,3,有,無,7000000,39126,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿中福路61~90號,69.0,住,,,10304,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0610316,99.2,3,2,2,有,無,5300000,53427,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉太昌路301~330號,71.0,住,,,10304,土地2建物1車位0,全,001,透天厝,住家用,鋼筋混凝土加強磚造,0660818,61.25,2,1,1,有,無,1750000,28571,,0.0,0
玉里鎮,土地,三義段61~90地號,20315.0,,一般農業區,農牧用地,10305,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20463620,1007,,0.0,0
鳳林鎮,土地,榮開段421~450地號,5000.0,,一般農業區,農牧用地,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9377500,1876,,0.0,0
鳳林鎮,土地,北林段1081~1110地號,3317.75,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4250000,1281,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東里十街31~60號,109.0,住,,,10304,土地2建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0820215,186.8,5,1,3,有,無,6500000,34797,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉荳蘭四街1~30號,30.19,住,,,10304,土地1建物1車位0,五層,005,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850217,105.66,2,1,2,有,有,3820000,36154,,0.0,0
壽豐鄉,土地,潭南段991~1020地號,1571.74,,河川區,水利用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,318,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿長安街46巷1~30號,78.0,住,,,10304,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土造,0670117,89.05,3,1,2,有,無,4750000,53341,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南海十街143巷1弄1~30號,143.0,,特定農業區,甲種建築用地,10304,土地1建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,0931101,275.67,6,2,6,有,無,6600000,23942,,0.0,0
花蓮市,土地,莊敬段661~690地號,97.0,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2900000,29897,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿德安二街68巷31~60號,17.08,住,,,10304,土地1建物1車位0,七層,011,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841104,92.7,2,1,1,有,有,2100000,22654,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿德安六街105巷1~30號,17.3,住,,,10304,土地1建物1車位0,三層,010,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870403,102.41999999999999,3,1,1,有,無,3400000,33197,,0.0,0
壽豐鄉,土地,潭北段511~540地號,1603.71,其他,,,10304,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16827150,10493,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿國盛三街31~60號,23.5,住,,,10304,土地1建物1車位0,三層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830525,129.31,2,1,2,有,無,4300000,33253,,0.0,0
吉安鄉,土地,光輝段151~180地號,570.92,,一般農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2470000,4326,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東里一街181~210號,118.0,住,,,10304,土地1建物1車位0,全,002,透天厝,住商用,鋼筋混凝土加強磚造,0660730,113.36,3,2,2,有,無,5200000,45872,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿公正街31~60號,11.22,商,,,10304,土地1建物2車位0,九層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830630,93.59,2,1,1,有,有,2618000,27970,,0.0,0
花蓮市,土地,四維段631~660地號,1826.05,農,,,10304,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12800000,7010,,0.0,0
花蓮市,土地,碧雲段91~120地號,475.0,其他,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3060000,6442,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉慈惠四街18巷1~30號,98.0,住,,,10304,土地1建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,0941216,229.16,4,2,4,有,無,11600000,50620,,0.0,0
花蓮市,房地(土地+建物),花蓮縣吉安鄉莊敬路91~120號,100.0,住,,,10304,土地1建物1車位0,全,004,透天厝,住商用,鋼筋混凝土造,0840529,305.2,4,2,4,有,無,13980000,45806,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿中華路301~330號,98.0,住,,,10304,土地1建物1車位0,騎樓，一層，二層，三層，四層，防空避難室，屋頂突出物,004,店面(店鋪),住商用,鋼筋混凝土造,0700729,289.17,3,3,2,有,無,15600000,53948,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿東興三街31~60號,14.96,住,,,10304,土地1建物1車位0,一層,011,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0911121,61.81,0,0,0,無,有,1110112,17960,,0.0,0
花蓮市,土地,民勤段1621~1650地號,963.0,農,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,49100000,50987,,0.0,0
花蓮市,土地,國興段61~90地號,2857.78,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,22464000,7861,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉全民街91~120號,49.56,,鄉村區,乙種建築用地,10303,土地1建物1車位0,五層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0880414,140.01999999999998,4,2,2,有,無,2120000,15141,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南海五街211~240號,113.0,,鄉村區,乙種建築用地,10304,土地1建物1車位0,全,002,透天厝,住商用,鋼筋混凝土加強磚造,0700612,116.43,2,2,2,有,無,3700000,31779,,0.0,0
吉安鄉,土地,慈惠段691~720地號,466.04,住,,,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9650000,20706,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿中美路121~150號,39.5,商,,,10304,土地1建物1車位0,一層，二層，騎樓,005,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0840425,169.69,2,2,2,有,無,8880000,52331,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿林森路257巷31~60號,72.0,住,,,10304,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0670515,88.16,3,2,2,有,無,4250000,48208,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉全民街61~90號,54.28,,鄉村區,乙種建築用地,10304,土地1建物1車位0,五層,005,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880414,142.01999999999998,4,2,2,有,有,2000000,14083,,0.0,0
壽豐鄉,土地,志新段301~330地號,1958.11,農,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3300000,1685,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉安路一段31~60號,161.0,住,,,10304,土地1建物1車位0,全,003,透天厝,住商用,鋼筋混凝土造,0810428,196.54,5,3,3,有,無,9260000,47115,,0.0,0
花蓮市,房地(土地+建物),花蓮縣吉安鄉壽昌街29巷28弄1~30號,114.0,住,,,10304,土地2建物1車位0,全,002,透天厝,住家用,鋼筋混凝土造,0731217,105.15,4,2,3,有,無,6700000,63718,,0.0,0
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉吳全121~150號,8.91,農,,,10304,土地1建物1車位0,二層,006,套房(1房1廳1衛),住家用,鋼筋混凝土造,0881125,35.15,1,1,1,有,無,550000,15647,,0.0,0
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉吳全121~150號,8.7,農,,,10304,土地1建物1車位0,二層,006,套房(1房1廳1衛),住家用,鋼筋混凝土造,0881125,34.29,1,1,1,有,無,550000,16040,,0.0,0
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉吳全121~150號,8.7,農,,,10304,土地1建物1車位0,二層,006,套房(1房1廳1衛),住家用,鋼筋混凝土造,0881125,34.29,1,1,1,有,無,550000,16040,,0.0,0
花蓮市,房地(土地+建物),花蓮縣吉安鄉自立路61~90號,84.0,住,,,10304,土地2建物1車位0,全,002,透天厝,住商用,鋼筋混凝土造,0751213,109.31,2,2,3,有,無,9700000,88738,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿國盛四街31~60號,8.51,住,,,10304,土地1建物1車位0,六層,008,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830811,52.19,2,1,2,有,有,1280000,24526,,0.0,0
