鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
馬公市,房地(土地+建物),澎湖縣馬公巿西文澳61~90號,78.62,住,,,10305,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0730424,102.89,3,1,2,有,無,2180000,21188,,0.0,0
湖西鄉,土地,許家段1171~1200地號,2118.2,,一般農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2563000,1210,,0.0,0
西嶼鄉,土地,小池角段2611~2640地號,514.0,,鄉村區,乙種建築用地,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2100000,4086,,0.0,0
湖西鄉,土地,林投北段121~150地號,278.53,,一般農業區,農牧用地,10305,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,960000,3447,,0.0,0
馬公市,土地,五德西段601~630地號,521.51,,鄉村區,乙種建築用地,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2250000,4314,,0.0,0
湖西鄉,土地,湖東新段811~840地號,538.96,,一般農業區,農牧用地,10305,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,920000,1707,,0.0,0
馬公市,土地,東衛段91~120地號,469.33,,一般農業區,農牧用地,10305,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15000000,31960,,0.0,0
西嶼鄉,土地,竹篙灣段31~60地號,2279.0,,風景區,農牧用地,10305,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1959940,860,,0.0,0
湖西鄉,土地,東衛段721~750地號,654.81,,一般農業區,農牧用地,10304,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,827713,1264,,0.0,0
馬公市,土地,鐵線段931~960地號,335.59,,鄉村區,乙種建築用地,10305,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,9535,,0.0,0
馬公市,土地,興仁段751~780地號,305.14,,一般農業區,農牧用地,10305,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,3933,,0.0,0
馬公市,土地,鐵線段601~630地號,2374.97,,一般農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7184000,3025,,0.0,0
湖西鄉,土地,沙港北段811~840地號,198.1,,一般農業區,農牧用地,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,860000,4341,,0.0,0
