鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
北投區,房地(土地+建物)+車位,臺北市北投區中央北路四段515巷31~60號,27.92,工,,,10111,土地1建物1車位1,五層,014,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021129,141.82,0,0,0,無,無,15200000,122966,坡道平面,32.44,1750000
士林區,房地(土地+建物),臺北市士林區中山北路六段157巷1~30號,18.43,工,,,10303,土地1建物1車位0,九層,015,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0971002,102.87,2,2,2,有,有,30500000,296491,,0.0,0
北投區,房地(土地+建物),臺北市北投區明德路181~210號,19.14,住,,,10303,土地1建物1車位0,二層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0670828,105.57,3,2,2,有,有,20500000,194184,,0.0,0
北投區,房地(土地+建物)+車位,臺北市北投區知行路214巷1~30號,36.46,住,,,10304,土地1建物1車位2,三層,010,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1000901,244.6,3,2,2,有,有,32000000,130826,坡道平面,70.2,0
北投區,房地(土地+建物),臺北市北投區懷德街61~90號,80.41,住,,,10302,土地1建物1車位0,一層，二層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0781106,290.01,4,3,3,有,有,48000000,165512,,0.0,0
北投區,房地(土地+建物),臺北市北投區榮華三路31~60號,41.14,住,,,10302,土地1建物1車位0,三層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0781106,121.83,3,2,2,有,有,20000000,164163,,0.0,0
北投區,房地(土地+建物),臺北市北投區榮華三路31~60號,65.45,住,,,10302,土地1建物1車位0,四層，五層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0781106,210.35,4,3,3,有,有,30000000,142619,,0.0,0
士林區,土地,富安段一小段91~120地號,97.81,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6507600,66533,,0.0,0
士林區,房地(土地+建物),臺北市士林區前港街91~120號,37.31,住,,,10303,土地1建物1車位0,五層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701002,140.14000000000001,3,2,2,有,無,17380000,124019,,0.0,0
士林區,土地,陽明段三小段781~810地號,66.59,其他,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,37874970,568779,,0.0,0
士林區,土地,光華段四小段631~660地號,59.0,其他,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9982800,169200,,0.0,0
北投區,土地,豐年段三小段481~510地號,991.74,農,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,41400000,41745,,0.0,0
北投區,土地,湖田段二小段181~210地號,1256.27,其他,,,10304,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2100000,1672,,0.0,0
北投區,房地(土地+建物),臺北市北投區中和街31~60號,3.88,其他,,,10304,土地1建物1車位0,八層,008,套房(1房1廳1衛),住家用,鋼筋混凝土造,0690821,28.98,1,1,1,有,有,3398000,117253,,0.0,0
士林區,房地(土地+建物),臺北市士林區中山北路六段754巷1~30號,36.15,住,,,10303,土地1建物1車位0,一層,005,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0680413,128.75,3,2,2,有,有,27700000,215146,,0.0,0
北投區,房地(土地+建物),臺北市北投區中山路31~60號,11.56,其他,,,10303,土地8建物2車位0,八層,012,套房(1房1廳1衛),住家用,鋼筋混凝土造,0730419,64.89,1,1,2,有,有,5000000,77053,,0.0,0
大安區,房地(土地+建物),臺北市大安區杭州南路二段65巷1~30號,26.73,住,,,10303,土地2建物1車位0,三層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690314,119.64,4,2,2,有,無,35500000,296724,,0.0,0
大安區,土地,仁愛段四小段121~150地號,35.0,其他,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2150000,61429,,0.0,0
大安區,房地(土地+建物)+車位,臺北市大安區樂業街61~90號,31.44,商,,,10303,土地2建物1車位1,十一層,013,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950728,256.6,3,2,2,有,有,12000000,46765,坡道平面,0.0,0
大安區,房地(土地+建物),臺北市大安區大安路一段1~30號,8.37,住,,,10304,土地1建物1車位0,六層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0680925,48.769999999999996,1,2,1,有,有,13100000,268608,,0.0,0
大安區,房地(土地+建物),臺北市大安區潮州街60巷1~30號,12.47,住,,,10304,土地1建物1車位0,四層,007,套房(1房1廳1衛),住家用,鋼筋混凝土造,0980206,57.39,1,1,1,有,有,15500000,270082,,0.0,0
大安區,房地(土地+建物),臺北市大安區復興南路二段271~300號,5.93,商,,,10303,土地1建物1車位0,九層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0731228,66.50999999999999,1,1,1,有,有,18880000,283867,,0.0,0
大安區,房地(土地+建物),臺北市大安區臥龍街188巷1~30號,48.5,住,,,10212,土地1建物1車位0,一層，騎樓,002,公寓(5樓含以下無電梯),住家用,加強磚造,0580325,59.83,0,0,0,無,無,18000000,300852,,0.0,0
大安區,房地(土地+建物),臺北市大安區忠孝東路四段216巷31~60號,30.06,住,,,10303,土地2建物1車位0,四層，陽台,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,143.72000000000003,4,2,2,有,有,16500000,114807,,0.0,0
大安區,房地(土地+建物),臺北市大安區安和路一段49巷1~30號,18.3,住,,,10303,土地3建物1車位0,二層，陽台,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0650526,76.19,4,2,3,有,有,9600000,126001,,0.0,0
文山區,土地,萬慶段二小段751~780地號,22.31,其他,,,10103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11527512,516697,,0.0,0
文山區,土地,木柵段四小段61~90地號,1.64,其他,,,10301,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,572657,349181,,0.0,0
文山區,土地,木柵段四小段601~630地號,1.7,其他,,,10301,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,595307,350181,,0.0,0
文山區,土地,萬隆段一小段91~120地號,7.0,其他,,,10103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3617601,516800,,0.0,0
