鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉匏崙村匏杓崙路蘭陽三巷1~30號,96.47,住,,,10304,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0690708,110.5,3,2,2,有,無,3300000,29864,,0.0,0
員山鄉,房地(土地+建物),宜蘭縣員山鄉尚深路139巷1~30號,338.11,,特定農業區,農牧用地,10303,土地1建物1車位0,一層，二層，三層,003,農舍,農舍,鋼筋混凝土造,0960809,105.95,0,0,3,無,無,5500000,,,0.0,0
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉大忠路151~180號,33.34,住,,,10303,土地1建物1車位0,七層,013,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970625,135.64000000000001,1,2,2,有,有,14500000,106901,,0.0,0
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉瑪璘路91~120號,857.2,,特定農業區,農牧用地,10304,土地1建物1車位0,一層，二層，三層,003,農舍,農舍,見其他登記事項,0981029,243.62,5,2,3,有,無,14000000,,,0.0,0
員山鄉,房地(土地+建物),宜蘭縣員山鄉尚深路61~90號,111.05,,特定農業區,甲種建築用地,10304,土地2建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,1030114,188.03,4,2,3,有,無,8200000,43610,,0.0,0
宜蘭市,土地,艮門三段511~540地號,123.51,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14940000,120962,,0.0,0
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉和平路91~120號,10.28,住,,,10304,土地1建物1車位0,七層,007,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820708,52.61,1,1,1,有,有,2100000,39916,,0.0,0
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿民權新路301~330號,84.1,住,,,10303,土地1建物1車位0,全,002,透天厝,住商用,鋼筋混凝土加強磚造,0650804,131.48,0,0,2,有,無,9000000,68451,,0.0,0
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿同興街121~150號,44.76,住,,,10304,土地4建物1車位0,一層,003,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0680830,76.97,4,2,1,有,無,3500000,45472,,0.0,0
三星鄉,土地,頂義段181~210地號,5095.0,,特定農業區,農牧用地,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16800000,3297,,0.0,0
羅東鎮,土地,公正段331~360地號,123.0,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8200000,66667,,0.0,0
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮中華路241~270號,108.0,住,,,10304,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0710601,177.87,3,2,3,有,無,8900000,50037,,0.0,0
五結鄉,房地(土地+建物),宜蘭縣五結鄉新生街91~120號,86.0,住,,,10304,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0690719,114.18,4,1,2,有,無,5300000,46418,,0.0,0
五結鄉,房地(土地+建物),宜蘭縣五結鄉舊街路61~90號,1943.52,農,,,10303,土地2建物2車位0,一層，二層,002,農舍,農舍,鋼筋混凝土造,0970204,399.92,0,0,4,有,無,23300000,,,0.0,0
五結鄉,土地,五結段421~450地號,569.67,農,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5600000,9830,,0.0,0
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮聖賢路20巷37弄1~30號,103.69,住,,,10304,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0650803,106.28,6,2,3,有,無,1700000,15995,,0.0,0
三星鄉,房地(土地+建物),宜蘭縣三星鄉三星路二段99巷53弄1~30號,106.97,,鄉村區,乙種建築用地,10304,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,1020809,180.8,4,2,4,有,無,6450000,35675,,0.0,0
冬山鄉,土地,梅花段421~450地號,66.11,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,12101,,0.0,0
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮體育路17巷32弄1~30號,99.0,住,,,10304,土地1建物1車位0,全,003,透天厝,住家用,見其他登記事項,1020201,214.23,4,1,3,有,無,12000000,56015,,0.0,0
五結鄉,房地(土地+建物),宜蘭縣五結鄉中正西路89巷1~30號,90.76,住,,,10304,土地2建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0720429,119.86,5,2,3,有,無,3500000,29201,,0.0,0
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮蘇東中路1~30號,2.53,商,,,10304,土地2建物1車位0,九層,011,套房(1房1廳1衛),住家用,鋼筋混凝土造,0720719,28.5,1,1,1,有,無,450000,15789,,0.0,0
冬山鄉,土地,梅林段271~300地號,3106.0,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7200000,2318,,0.0,0
五結鄉,房地(土地+建物),宜蘭縣五結鄉中正路三段181~210號,10.12,住,,,10304,土地1建物1車位0,十層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830610,76.27,0,0,1,無,有,2500000,32778,,0.0,0
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮禮運路31~60號,16.52,住,,,10304,土地1建物1車位1,五層,013,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860401,142.57,3,2,2,有,無,4700000,32966,坡道機械,0.0,0
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮康莊路91~120號,19.39,住,,,10304,土地1建物1車位0,一層，騎樓,007,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0841122,111.49000000000001,3,2,2,有,有,5150000,46192,,0.0,0
員山鄉,房地(土地+建物),宜蘭縣員山鄉永金路1~30號,123.75,住,,,10303,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0810229,168.83,5,2,2,有,無,6960000,41225,,0.0,0
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭巿文化路61~90號,16.1,住,,,10304,土地1建物1車位1,六層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830806,100.4,3,2,1,有,有,3530000,35159,坡道機械,0.0,0
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉化龍街8巷1~30號,10.86,住,,,10304,土地1建物1車位0,六層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860811,55.93,2,1,1,有,無,2800000,50063,,0.0,0
礁溪鄉,房地(土地+建物)+車位,宜蘭縣礁溪鄉溫泉路31~60號,4.87,商,,,10304,土地1建物1車位1,六層,012,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850318,60.25,1,1,1,有,有,3900000,64730,升降機械,0.0,0
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉柯林二路326巷1~30號,54.75,,特定農業區,甲種建築用地,10303,土地2建物1車位0,三層，四層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850923,174.07999999999998,3,2,1,有,無,3200000,18382,,0.0,0
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉光明路362巷1~30號,41.71,,特定農業區,甲種建築用地,10303,土地1建物1車位0,三層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830718,101.03999999999999,4,2,2,有,無,4200000,41568,,0.0,0
員山鄉,房地(土地+建物),宜蘭縣員山鄉尚深路61~90號,92.9,,特定農業區,甲種建築用地,10304,土地2建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,1030114,171.96,4,2,3,有,無,7300000,42452,,0.0,0
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿東港路34巷2弄1~30號,94.35,住,,,10304,土地3建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土造,1001020,229.9,3,2,2,有,無,10500000,45672,,0.0,0
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉大忠路91~120號,22.43,住,,,10304,土地1建物1車位0,四層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880831,126.77,3,2,2,有,有,7900000,62318,,0.0,0
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿泰山路437巷27弄31~60號,72.0,住,,,10304,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0890308,181.08,4,2,3,有,無,7150000,39485,,0.0,0
礁溪鄉,房地(土地+建物)+車位,宜蘭縣礁溪鄉武暖路61~90號,22.22,,特定農業區,甲種建築用地,10303,土地1建物1車位1,五層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870612,89.05000000000001,3,1,1,有,無,2000000,22459,坡道平面,0.0,0
頭城鎮,土地,福成段福德坑小段121~150地號,1001.0,,山坡地保育區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,150,,0.0,0
頭城鎮,土地,梗枋段石空小段91~120地號,1003.0,,山坡地保育區,林業用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,150,,0.0,0
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿碧霞街121~150號,62.52,住,,,10303,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0660105,102.18,4,3,4,有,無,6050000,59209,,0.0,0
員山鄉,房地(土地+建物),宜蘭縣員山鄉七賢路31~60號,505.49,,特定農業區,農牧用地,10304,土地1建物2車位0,一層,001,其他,見其他登記事項,鋼筋混凝土造,1010413,76.15,0,0,0,無,無,5500000,,,0.0,0
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉順和路1~30號,116.0,,特定農業區,甲種建築用地,10304,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0830913,169.76,3,2,4,有,無,4000000,23563,,0.0,0
壯圍鄉,土地,美城段961~990地號,594.0,,特定農業區,甲種建築用地,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10781100,18150,,0.0,0
員山鄉,房地(土地+建物),宜蘭縣員山鄉員山路一段691~720號,77.0,,特定農業區,甲種建築用地,10304,土地1建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土造,0840330,205.73,3,2,3,有,無,5400000,26248,,0.0,0
三星鄉,土地,人和三段571~600地號,2828.24,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7750000,2740,,0.0,0
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮開蘭路361~390號,28.5,住,,,10304,土地1建物1車位0,六層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831114,147.03,3,2,2,有,有,3900000,26525,,0.0,0
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮隘界路151~180號,142.64,住,,,10304,土地1建物1車位0,全,003,透天厝,住商用,鋼筋混凝土加強磚造,0660404,235.36,4,4,3,有,無,5750000,24431,,0.0,0
