鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
嘉義市,房地(土地+建物),嘉義市嘉義巿民族路541~570號,104.55,商,,,10303,土地2建物1車位0,全,005,透天厝,住商用,鋼筋混凝土造,0521024,351.18,8,1,7,有,無,24500000,69765,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿彌陀路121~150號,7.61,住,,,10304,土地1建物1車位0,二層,020,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850311,97.22,2,2,1,有,有,2800000,28801,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿民權路361~390號,8.82,住,,,10304,土地1建物1車位0,四層,008,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801102,68.46,3,1,2,有,無,1250000,18259,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿興仁街38巷61~90號,33.08,住,,,10303,土地1建物1車位0,五層,009,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831223,108.53,3,2,2,有,有,2500000,23035,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿南京路15巷1~30號,20.21,住,,,10304,土地1建物1車位0,十二層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830914,136.9,4,2,2,有,有,3050000,22279,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿小雅路181~210號,13.93,住,,,10304,土地1建物1車位0,十二層,016,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820609,116.62,2,2,1,有,有,2350000,20151,,0.0,0
嘉義市,車位,嘉義市嘉義巿溪興街91~120號,0.65,住,,,10304,土地0建物0車位1,地下一層,016,其他,見其他登記事項,鋼筋混凝土造,0811210,46.49,0,0,0,有,無,400000,,坡道平面,0.0,400000
嘉義市,房地(土地+建物),嘉義市嘉義巿忠義街63巷1~30號,26.31,商,,,10304,土地2建物1車位0,三層,005,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800228,106.74000000000001,3,2,2,有,無,2500000,23421,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿溫州二街91~120號,6.34,住,,,10304,土地1建物1車位0,三層,006,套房(1房1廳1衛),住家用,鋼筋混凝土造,0801115,33.05,1,0,1,有,無,890000,26929,,0.0,0
嘉義市,土地,湖內段601~630地號,122.2,住,,,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,12275,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿水源地31~60號,419.0,住,,,10304,土地2建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0690320,290.54,4,2,2,有,無,18770000,64604,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿民生南路91~120號,64.0,住,,,10304,土地1建物1車位0,一層，二層，騎樓,002,店面(店鋪),住商用,木造,0550215,72.76,1,1,1,有,無,9300000,127817,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿西區光路里民生南路545巷31~60號,135.0,住,,,10304,土地1建物1車位0,全,002,透天厝,住家用,木造,0640418,78.44,2,1,1,有,無,4250000,54182,,0.0,0
嘉義市,土地,竹村段1051~1080地號,3523.35,其他,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,29842680,8470,,0.0,0
嘉義市,土地,劉厝段1~30地號,22.0,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,465500,21159,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿保建街31~60號,76.0,住,,,10304,土地1建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土造,0890907,197.89,6,1,5,有,無,7150000,36131,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿民族路511~540號,56.0,住,,,10303,土地1建物1車位0,全,005,透天厝,住商用,鋼筋混凝土造,0891011,212.0,8,1,6,有,無,24200000,114151,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿博愛路一段482巷1~30號,4.93,住,,,10304,土地1建物1車位0,四層,007,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840124,34.79,1,1,1,有,有,840000,24145,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿東洋新?121~150號,31.61,住,,,10304,土地2建物1車位0,三層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780518,104.60000000000001,3,2,2,有,有,2200000,21033,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿小雅路211~240號,117.0,住,,,10304,土地1建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,0800625,204.04,5,2,3,有,無,4850000,23770,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿西區港坪里大同路635巷3弄1~30號,96.7,住,,,10304,土地3建物1車位0,全,003,透天厝,見其他登記事項,鋼筋混凝土造,0931230,156.36,5,2,3,有,無,6650000,42530,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿大仁街121~150號,101.53,住,,,10304,土地2建物1車位0,全,004,透天厝,住家用,見其他登記事項,1000120,183.12,4,2,4,有,無,7900000,43141,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿小雅路331~360號,17.55,住,,,10304,土地1建物1車位0,八層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820609,137.3,2,1,2,有,有,1930000,14057,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿青年街31~60號,74.0,住,,,10304,土地1建物1車位0,全,003,透天厝,住商用,鋼筋混凝土加強磚造,0710427,177.91,3,2,2,有,無,5000000,28104,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿吳鳳南路31~60號,6.94,住,,,10304,土地1建物1車位0,四層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830830,38.26,1,1,1,有,有,960000,25091,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿新開里體育路31~60號,26.69,住,,,10304,土地1建物1車位0,五層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760512,100.89,2,1,1,有,無,1750000,17346,,0.0,0
嘉義市,土地,下路頭段541~570地號,195.0,住,,,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5800000,29744,,0.0,0
嘉義市,土地,竹圍子段91~120地號,234.0,住,,,10302,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8762560,37447,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿北社尾路181~210號,80.0,住,,,10304,土地1建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土造,0881123,210.34,3,2,4,有,無,7300000,34706,,0.0,0
嘉義市,土地,竹村段541~570地號,772.38,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7660000,9917,,0.0,0
嘉義市,土地,竹村段511~540地號,122.64,住,,,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1150000,9377,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿垂楊路629巷1~30號,60.0,住,,,10304,土地1建物1車位0,全,002,透天厝,住家用,見其他登記事項,0570716,68.17,2,1,1,有,無,3200000,46941,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿過溪361~390號,71.0,住,,,10304,土地2建物1車位0,全,002,透天厝,住商用,鋼筋混凝土加強磚造,0660603,88.2,4,2,3,有,無,2900000,32880,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿西區培元里西門街15巷1~30號,77.0,住,,,10304,土地1建物1車位0,一層，二層，三層，四層，見其他登記事項,004,店面(店鋪),見其他登記事項,見其他登記事項,1021127,204.3,5,2,6,有,無,12500000,61185,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿西區培元里西門街15巷1~30號,73.0,住,,,10304,土地1建物1車位0,一層，二層，三層，四層，見其他登記事項,004,店面(店鋪),見其他登記事項,見其他登記事項,1021127,206.51,5,2,6,有,無,12500000,60530,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿東洋新?481~510號,11.52,住,,,10304,土地1建物1車位0,四層,005,套房(1房1廳1衛),住家用,鋼筋混凝土造,0720708,34.89,1,1,1,有,有,700000,20063,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿湖子內路1巷61~90號,24.18,住,,,10305,土地1建物2車位0,六層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820616,112.37,3,2,2,有,有,2100000,18688,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿林森東路451~480號,233.0,住,,,10304,土地1建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,0781124,270.51,4,2,3,有,有,6900000,25507,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿南興路235巷1~30號,82.0,住,,,10304,土地1建物1車位0,全,002,透天厝,住家用,加強磚造,0750408,115.67,4,1,3,有,無,4500000,38904,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿圓福街1~30號,22.75,住,,,10304,土地1建物1車位0,七層,010,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810828,143.15,3,2,2,有,有,4300000,30038,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿世賢路四段350巷21弄31~60號,107.5,住,,,10304,土地2建物1車位0,全,004,透天厝,見其他登記事項,見其他登記事項,1000630,192.9,0,0,0,無,無,7680000,39813,,0.0,0
嘉義市,土地,港子坪段港坪小段181~210地號,110.0,商,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4325000,39318,,0.0,0
嘉義市,土地,劉厝段1~30地號,348.8,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14238450,40821,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿博愛路二段31~60號,104.0,住,,,10304,土地2建物1車位0,騎樓，一層，二層,002,店面(店鋪),住商用,木造,0660114,108.66,3,2,1,有,無,5500000,50617,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿五福街185巷1~30號,70.0,住,,,10304,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0660708,84.77,3,2,2,有,無,3500000,41288,,0.0,0
嘉義市,土地,盧厝段241~270地號,92.0,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9800000,106522,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿中山路211~240號,8.64,商,,,10304,土地1建物2車位0,地下層,011,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0690508,342.19,0,0,0,無,無,3750000,10959,,0.0,0
嘉義市,房地(土地+建物)+車位,嘉義市嘉義巿中興路481~510號,25.09,住,,,10304,土地1建物1車位1,一層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820209,141.23,3,2,2,有,有,3050000,21596,坡道平面,0.0,0
嘉義市,土地,下路頭段121~150地號,2.83,住,,,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,96192,33990,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿雙竹街1~30號,16.84,住,,,10304,土地1建物1車位0,七層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821117,98.96000000000001,3,1,1,有,有,2150000,21726,,0.0,0
嘉義市,土地,盧厝段241~270地號,322.0,住,,,10303,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18993000,58984,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿興達路721~750號,98.0,住,,,10304,土地1建物1車位0,全,002,透天厝,住商用,鋼筋混凝土加強磚造,0700616,110.18,5,2,4,有,無,7000000,63532,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿溪興街153巷30弄31~60號,16.62,住,,,10303,土地1建物1車位0,五層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711116,52.769999999999996,2,1,2,有,無,700000,13265,,0.0,0
嘉義市,土地,彌陀段631~660地號,110.0,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5324000,48400,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿忠孝路781~810號,19.6,住,,,10304,土地1建物1車位0,二層,011,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841004,123.66,3,2,2,有,有,2300000,18599,,0.0,0
嘉義市,土地,埤子頭段181~210地號,54.0,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2450250,45375,,0.0,0
嘉義市,土地,盧厝段181~210地號,65.56,農,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,792400,12087,,0.0,0
嘉義市,土地,盧厝段181~210地號,15.7,農,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,189600,12076,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿和平路31~60號,12.95,住,,,10304,土地1建物1車位0,三層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811210,71.14,2,1,1,有,有,2180000,30644,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿八德路181~210號,13.23,住,,,10305,土地1建物1車位0,九層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821223,104.32,2,2,1,有,無,2360000,22623,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿民權路361~390號,6.53,住,,,10204,土地1建物2車位0,六層,008,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801102,50.63,1,1,1,有,無,1020000,20146,,0.0,0
嘉義市,房地(土地+建物)+車位,嘉義市嘉義巿泰瑞二街1~30號,28.1,住,,,10304,土地1建物1車位1,一層，二層，三層,007,店面(店鋪),住商用,鋼筋混凝土造,0820805,158.72,4,2,3,有,有,3050000,19216,坡道平面,0.0,0
嘉義市,房地(土地+建物)+車位,嘉義市嘉義巿林森東路105巷1~30號,15.23,住,,,10304,土地1建物1車位1,二層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820825,69.7,2,1,1,有,有,2200000,31564,坡道機械,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿永安街1~30號,4.0,住,,,10304,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0591231,23.54,1,1,1,有,無,1000000,42481,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿彌陀路121~150號,9.79,住,,,10304,土地1建物1車位0,四層,020,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850311,146.89,3,2,2,有,有,3600000,24508,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿林森西路7巷1~30號,70.0,住,,,10303,土地2建物1車位0,全,001,透天厝,住家用,見其他登記事項,0481101,34.82,1,1,1,有,無,2329250,66894,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿新民路707巷1~30號,12.08,住,,,10304,土地1建物1車位0,七層,007,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860516,63.800000000000004,1,1,1,有,有,1360000,21317,,0.0,0
嘉義市,房地(土地+建物)+車位,嘉義市嘉義巿仁愛路240巷1~30號,34.25,住,,,10305,土地1建物1車位1,四層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931029,185.78,3,2,2,有,有,4000000,21531,坡道平面,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿嘉北街97巷18弄1~30號,26.17,住,,,10304,土地2建物1車位0,五層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811117,138.46,4,2,2,有,無,3800000,27445,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿林森東路269巷38弄1~30號,105.0,住,,,10303,土地1建物1車位0,全,002,透天厝,住家用,加強磚造,0760925,148.94,4,3,3,有,無,7900000,53041,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿志昇街1~30號,37.78,其他,,,10303,土地2建物1車位0,六層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931103,183.64,3,2,2,有,有,4700000,25594,,0.0,0
嘉義市,房地(土地+建物)+車位,嘉義市嘉義巿遠東街121~150號,12.52,住,,,10304,土地1建物1車位0,六層,009,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830507,124.61,3,2,2,有,有,3780000,30335,坡道機械,0.0,0
